MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20141014,6073,San Diego County,CA,0,100,100,100,90.12,0,10/14/2014,10/20/2014,1
20141007,6073,San Diego County,CA,0,100,100,100,90.12,0,10/7/2014,10/13/2014,1
20140930,6073,San Diego County,CA,0,100,100,100,90.12,0,9/30/2014,10/6/2014,1
20140923,6073,San Diego County,CA,0,100,100,100,90.12,0,9/23/2014,9/29/2014,1
20140916,6073,San Diego County,CA,0,100,100,100,90.12,0,9/16/2014,9/22/2014,1
20140909,6073,San Diego County,CA,0,100,100,100,90.12,0,9/9/2014,9/15/2014,1
20140902,6073,San Diego County,CA,0,100,100,100,90.12,0,9/2/2014,9/8/2014,1
20140826,6073,San Diego County,CA,0,100,100,100,90.12,0,8/26/2014,9/1/2014,1
20140819,6073,San Diego County,CA,0,100,100,100,90.12,0,8/19/2014,8/25/2014,1
20140812,6073,San Diego County,CA,0,100,100,100,90.12,0,8/12/2014,8/18/2014,1
20140805,6073,San Diego County,CA,0,100,100,100,90.12,0,8/5/2014,8/11/2014,1
20140729,6073,San Diego County,CA,0,100,100,100,90.12,0,7/29/2014,8/4/2014,1
20140722,6073,San Diego County,CA,0,100,100,100,90.12,0,7/22/2014,7/28/2014,1
20140715,6073,San Diego County,CA,0,100,100,100,90.12,0,7/15/2014,7/21/2014,1
20140708,6073,San Diego County,CA,0,100,100,100,54.91,0,7/8/2014,7/14/2014,1
20140701,6073,San Diego County,CA,0,100,100,100,54.91,0,7/1/2014,7/7/2014,1
20140624,6073,San Diego County,CA,0,100,100,100,54.91,0,6/24/2014,6/30/2014,1
20140617,6073,San Diego County,CA,0,100,100,100,54.91,0,6/17/2014,6/23/2014,1
20140610,6073,San Diego County,CA,0,100,100,100,54.91,0,6/10/2014,6/16/2014,1
20140603,6073,San Diego County,CA,0,100,100,100,54.91,0,6/3/2014,6/9/2014,1
20140527,6073,San Diego County,CA,0,100,100,100,54.91,0,5/27/2014,6/2/2014,1
20140520,6073,San Diego County,CA,0,100,100,100,54.91,0,5/20/2014,5/26/2014,1
20140513,6073,San Diego County,CA,0,100,100,100,54.91,0,5/13/2014,5/19/2014,1
20140506,6073,San Diego County,CA,0,100,100,100,54.91,0,5/6/2014,5/12/2014,1
20140429,6073,San Diego County,CA,0,100,100,100,54.91,0,4/29/2014,5/5/2014,1
20140422,6073,San Diego County,CA,0,100,100,100,54.91,0,4/22/2014,4/28/2014,1
20140415,6073,San Diego County,CA,0,100,100,100,54.91,0,4/15/2014,4/21/2014,1
20140408,6073,San Diego County,CA,0,100,100,100,54.91,0,4/8/2014,4/14/2014,1
20140401,6073,San Diego County,CA,0,100,100,100,54.91,0,4/1/2014,4/7/2014,1
20140325,6073,San Diego County,CA,0,100,100,100,54.2,0,3/25/2014,3/31/2014,1
20140318,6073,San Diego County,CA,0,100,100,100,54.2,0,3/18/2014,3/24/2014,1
20140311,6073,San Diego County,CA,0,100,100,92.06,43.32,0,3/11/2014,3/17/2014,1
20140304,6073,San Diego County,CA,0,100,100,92.06,43.32,0,3/4/2014,3/10/2014,1
20140225,6073,San Diego County,CA,0,100,100,92.06,71.35,0,2/25/2014,3/3/2014,1
20140218,6073,San Diego County,CA,0,100,100,92.06,71.35,0,2/18/2014,2/24/2014,1
20140211,6073,San Diego County,CA,0,100,100,92.06,0,0,2/11/2014,2/17/2014,1
20140204,6073,San Diego County,CA,0,100,100,64.85,0,0,2/4/2014,2/10/2014,1
20140128,6073,San Diego County,CA,0,100,100,64.85,0,0,1/28/2014,2/3/2014,1
20140121,6073,San Diego County,CA,0,100,100,64.85,0,0,1/21/2014,1/27/2014,1
20140114,6073,San Diego County,CA,0,100,100,64.85,0,0,1/14/2014,1/20/2014,1
20140107,6073,San Diego County,CA,0,100,100,64.85,0,0,1/7/2014,1/13/2014,1
20131231,6073,San Diego County,CA,0,100,100,64.85,0,0,12/31/2013,1/6/2014,1
20131224,6073,San Diego County,CA,0,100,100,64.85,0,0,12/24/2013,12/30/2013,1
20131217,6073,San Diego County,CA,0,100,100,64.85,0,0,12/17/2013,12/23/2013,1
20131210,6073,San Diego County,CA,0,100,100,64.85,0,0,12/10/2013,12/16/2013,1
20131203,6073,San Diego County,CA,0,100,100,64.85,0,0,12/3/2013,12/9/2013,1
20131126,6073,San Diego County,CA,0,100,100,64.85,0,0,11/26/2013,12/2/2013,1
20131119,6073,San Diego County,CA,0,100,100,66.08,0,0,11/19/2013,11/25/2013,1
20131112,6073,San Diego County,CA,0,100,100,66.08,0,0,11/12/2013,11/18/2013,1
20131105,6073,San Diego County,CA,0,100,100,66.08,0,0,11/5/2013,11/11/2013,1
20131029,6073,San Diego County,CA,0,100,100,66.08,0,0,10/29/2013,11/4/2013,1
20131022,6073,San Diego County,CA,0,100,100,66.08,0,0,10/22/2013,10/28/2013,1
20131015,6073,San Diego County,CA,0,100,100,66.08,0,0,10/15/2013,10/21/2013,1
20131008,6073,San Diego County,CA,0,100,100,66.08,0,0,10/8/2013,10/14/2013,1
20131001,6073,San Diego County,CA,0,100,100,66.08,0,0,10/1/2013,10/7/2013,1
20130924,6073,San Diego County,CA,0,100,100,66.08,0,0,9/24/2013,9/30/2013,1
20130917,6073,San Diego County,CA,0,100,100,66.08,0,0,9/17/2013,9/23/2013,1
20130910,6073,San Diego County,CA,0,100,100,30.97,0,0,9/10/2013,9/16/2013,1
20130903,6073,San Diego County,CA,0,100,100,30.97,0,0,9/3/2013,9/9/2013,1
20130827,6073,San Diego County,CA,0,100,100,30.97,0,0,8/27/2013,9/2/2013,1
20130820,6073,San Diego County,CA,0,100,100,30.97,0,0,8/20/2013,8/26/2013,1
20130813,6073,San Diego County,CA,0,100,100,30.97,0,0,8/13/2013,8/19/2013,1
20130806,6073,San Diego County,CA,0,100,100,30.97,0,0,8/6/2013,8/12/2013,1
20130730,6073,San Diego County,CA,0,100,100,30.97,0,0,7/30/2013,8/5/2013,1
20130723,6073,San Diego County,CA,0,100,100,31.28,0,0,7/23/2013,7/29/2013,1
20130716,6073,San Diego County,CA,0,100,100,31.28,0,0,7/16/2013,7/22/2013,1
20130709,6073,San Diego County,CA,0,100,100,31.28,0,0,7/9/2013,7/15/2013,1
20130702,6073,San Diego County,CA,0,100,100,31.28,0,0,7/2/2013,7/8/2013,1
20130625,6073,San Diego County,CA,0,100,100,33.09,0,0,6/25/2013,7/1/2013,1
20130618,6073,San Diego County,CA,0,100,100,33.09,0,0,6/18/2013,6/24/2013,1
20130611,6073,San Diego County,CA,0,100,100,33.09,0,0,6/11/2013,6/17/2013,1
20130604,6073,San Diego County,CA,0,100,100,33.32,0,0,6/4/2013,6/10/2013,1
20130528,6073,San Diego County,CA,0,100,100,19.43,0,0,5/28/2013,6/3/2013,1
20130521,6073,San Diego County,CA,0,100,100,19.43,0,0,5/21/2013,5/27/2013,1
20130514,6073,San Diego County,CA,0,100,100,19.43,0,0,5/14/2013,5/20/2013,1
20130507,6073,San Diego County,CA,0,100,100,19.43,0,0,5/7/2013,5/13/2013,1
20130430,6073,San Diego County,CA,0,100,100,3.15,0,0,4/30/2013,5/6/2013,1
20130423,6073,San Diego County,CA,0,100,83.33,0,0,0,4/23/2013,4/29/2013,1
20130416,6073,San Diego County,CA,0,100,0,0,0,0,4/16/2013,4/22/2013,1
20130409,6073,San Diego County,CA,0,100,0,0,0,0,4/9/2013,4/15/2013,1
20130402,6073,San Diego County,CA,0,100,0,0,0,0,4/2/2013,4/8/2013,1
20130326,6073,San Diego County,CA,0,100,0,0,0,0,3/26/2013,4/1/2013,1
20130319,6073,San Diego County,CA,0,100,0,0,0,0,3/19/2013,3/25/2013,1
20130312,6073,San Diego County,CA,0,100,0,0,0,0,3/12/2013,3/18/2013,1
20130305,6073,San Diego County,CA,0,100,0,0,0,0,3/5/2013,3/11/2013,1
20130226,6073,San Diego County,CA,0,100,0,0,0,0,2/26/2013,3/4/2013,1
20130219,6073,San Diego County,CA,0,100,0,0,0,0,2/19/2013,2/25/2013,1
20130212,6073,San Diego County,CA,0,100,0,0,0,0,2/12/2013,2/18/2013,1
20130205,6073,San Diego County,CA,0,100,0,0,0,0,2/5/2013,2/11/2013,1
20130129,6073,San Diego County,CA,0,100,0,0,0,0,1/29/2013,2/4/2013,1
20130122,6073,San Diego County,CA,0,100,0,0,0,0,1/22/2013,1/28/2013,1
20130115,6073,San Diego County,CA,0,100,0,0,0,0,1/15/2013,1/21/2013,1
20130108,6073,San Diego County,CA,0,100,0,0,0,0,1/8/2013,1/14/2013,1
20130101,6073,San Diego County,CA,0,100,0,0,0,0,1/1/2013,1/7/2013,1
20121225,6073,San Diego County,CA,0,100,0,0,0,0,12/25/2012,12/31/2012,1
20121218,6073,San Diego County,CA,0,100,0,0,0,0,12/18/2012,12/24/2012,1
20121211,6073,San Diego County,CA,0,100,0,0,0,0,12/11/2012,12/17/2012,1
20121204,6073,San Diego County,CA,0,100,0,0,0,0,12/4/2012,12/10/2012,1
20121127,6073,San Diego County,CA,0,100,0.01,0,0,0,11/27/2012,12/3/2012,1
20121120,6073,San Diego County,CA,0,100,0.01,0,0,0,11/20/2012,11/26/2012,1
20121113,6073,San Diego County,CA,69.13,30.87,0.01,0,0,0,11/13/2012,11/19/2012,1
20121106,6073,San Diego County,CA,69.13,30.87,0.01,0,0,0,11/6/2012,11/12/2012,1
20121030,6073,San Diego County,CA,69.13,30.87,0.01,0,0,0,10/30/2012,11/5/2012,1
20121023,6073,San Diego County,CA,69.41,30.59,0.01,0,0,0,10/23/2012,10/29/2012,1
20121016,6073,San Diego County,CA,69.41,30.59,0.01,0,0,0,10/16/2012,10/22/2012,1
20121009,6073,San Diego County,CA,71.62,28.38,0.06,0,0,0,10/9/2012,10/15/2012,1
20121002,6073,San Diego County,CA,72.21,27.79,0.11,0,0,0,10/2/2012,10/8/2012,1
20120925,6073,San Diego County,CA,72.21,27.79,0.11,0,0,0,9/25/2012,10/1/2012,1
20120918,6073,San Diego County,CA,72.21,27.79,0.11,0,0,0,9/18/2012,9/24/2012,1
20120911,6073,San Diego County,CA,70.68,29.32,0.06,0,0,0,9/11/2012,9/17/2012,1
20120904,6073,San Diego County,CA,70.68,29.32,0.25,0,0,0,9/4/2012,9/10/2012,1
20120828,6073,San Diego County,CA,70.77,29.23,0.79,0,0,0,8/28/2012,9/3/2012,1
20120821,6073,San Diego County,CA,67.83,32.17,0.24,0,0,0,8/21/2012,8/27/2012,1
20120814,6073,San Diego County,CA,67.83,32.17,0.24,0,0,0,8/14/2012,8/20/2012,1
20120807,6073,San Diego County,CA,69.93,30.07,0.29,0,0,0,8/7/2012,8/13/2012,1
20120731,6073,San Diego County,CA,69.93,30.07,0.29,0,0,0,7/31/2012,8/6/2012,1
20120724,6073,San Diego County,CA,69.93,30.07,0.29,0,0,0,7/24/2012,7/30/2012,1
20120717,6073,San Diego County,CA,69.93,30.07,0.29,0,0,0,7/17/2012,7/23/2012,1
20120710,6073,San Diego County,CA,69.93,30.07,0.29,0,0,0,7/10/2012,7/16/2012,1
20120703,6073,San Diego County,CA,69.93,30.07,0.26,0,0,0,7/3/2012,7/9/2012,1
20120626,6073,San Diego County,CA,69.74,30.26,0,0,0,0,6/26/2012,7/2/2012,1
20120619,6073,San Diego County,CA,69.74,30.26,0,0,0,0,6/19/2012,6/25/2012,1
20120612,6073,San Diego County,CA,69.74,30.26,0,0,0,0,6/12/2012,6/18/2012,1
20120605,6073,San Diego County,CA,69.74,30.26,0,0,0,0,6/5/2012,6/11/2012,1
20120529,6073,San Diego County,CA,69.74,30.26,0,0,0,0,5/29/2012,6/4/2012,1
20120522,6073,San Diego County,CA,69.74,30.26,0,0,0,0,5/22/2012,5/28/2012,1
20120515,6073,San Diego County,CA,69.74,30.26,0,0,0,0,5/15/2012,5/21/2012,1
20120508,6073,San Diego County,CA,69.74,30.26,0,0,0,0,5/8/2012,5/14/2012,1
20120501,6073,San Diego County,CA,69.38,30.62,0,0,0,0,5/1/2012,5/7/2012,1
20120424,6073,San Diego County,CA,69.38,30.62,0,0,0,0,4/24/2012,4/30/2012,1
20120417,6073,San Diego County,CA,69.38,30.62,0,0,0,0,4/17/2012,4/23/2012,1
20120410,6073,San Diego County,CA,0,100,1.82,0,0,0,4/10/2012,4/16/2012,1
20120403,6073,San Diego County,CA,0,100,1.82,0,0,0,4/3/2012,4/9/2012,1
20120327,6073,San Diego County,CA,0,100,1.62,0,0,0,3/27/2012,4/2/2012,1
20120320,6073,San Diego County,CA,0,100,1.62,0,0,0,3/20/2012,3/26/2012,1
20120313,6073,San Diego County,CA,0,100,1.62,0,0,0,3/13/2012,3/19/2012,1
20120306,6073,San Diego County,CA,84.26,15.74,0,0,0,0,3/6/2012,3/12/2012,1
20120228,6073,San Diego County,CA,84.26,15.74,0,0,0,0,2/28/2012,3/5/2012,1
20120221,6073,San Diego County,CA,84.26,15.74,0,0,0,0,2/21/2012,2/27/2012,1
20120214,6073,San Diego County,CA,85.6,14.4,0,0,0,0,2/14/2012,2/20/2012,1
20120207,6073,San Diego County,CA,85.6,14.4,0,0,0,0,2/7/2012,2/13/2012,1
20120131,6073,San Diego County,CA,85.6,14.4,0,0,0,0,1/31/2012,2/6/2012,1
20120124,6073,San Diego County,CA,94.94,5.06,0,0,0,0,1/24/2012,1/30/2012,1
20120117,6073,San Diego County,CA,98.6,1.4,0,0,0,0,1/17/2012,1/23/2012,1
20120110,6073,San Diego County,CA,98.6,1.4,0,0,0,0,1/10/2012,1/16/2012,1
20120103,6073,San Diego County,CA,98.6,1.4,0,0,0,0,1/3/2012,1/9/2012,1
20111227,6073,San Diego County,CA,98.6,1.4,0,0,0,0,12/27/2011,1/2/2012,1
20111220,6073,San Diego County,CA,98.6,1.4,0,0,0,0,12/20/2011,12/26/2011,1
20111213,6073,San Diego County,CA,98.6,1.4,0,0,0,0,12/13/2011,12/19/2011,1
20111206,6073,San Diego County,CA,98.6,1.4,0,0,0,0,12/6/2011,12/12/2011,1
20111129,6073,San Diego County,CA,98.6,1.4,0,0,0,0,11/29/2011,12/5/2011,1
20111122,6073,San Diego County,CA,98.6,1.4,0,0,0,0,11/22/2011,11/28/2011,1
20111115,6073,San Diego County,CA,98.6,1.4,0,0,0,0,11/15/2011,11/21/2011,1
20111108,6073,San Diego County,CA,98.6,1.4,0,0,0,0,11/8/2011,11/14/2011,1
20111101,6073,San Diego County,CA,98.6,1.4,0,0,0,0,11/1/2011,11/7/2011,1
20111025,6073,San Diego County,CA,98.86,1.14,0,0,0,0,10/25/2011,10/31/2011,1
20111018,6073,San Diego County,CA,98.86,1.14,0,0,0,0,10/18/2011,10/24/2011,1
20111011,6073,San Diego County,CA,98.86,1.14,0,0,0,0,10/11/2011,10/17/2011,1
20111004,6073,San Diego County,CA,98.86,1.14,0,0,0,0,10/4/2011,10/10/2011,1
20110927,6073,San Diego County,CA,98.59,1.41,0,0,0,0,9/27/2011,10/3/2011,1
20110920,6073,San Diego County,CA,98.59,1.41,0,0,0,0,9/20/2011,9/26/2011,1
20110913,6073,San Diego County,CA,98.59,1.41,0,0,0,0,9/13/2011,9/19/2011,1
20110906,6073,San Diego County,CA,98.92,1.08,0,0,0,0,9/6/2011,9/12/2011,1
20110830,6073,San Diego County,CA,99.17,0.83,0,0,0,0,8/30/2011,9/5/2011,1
20110823,6073,San Diego County,CA,99.14,0.86,0,0,0,0,8/23/2011,8/29/2011,1
20110816,6073,San Diego County,CA,99.14,0.86,0,0,0,0,8/16/2011,8/22/2011,1
20110809,6073,San Diego County,CA,99.14,0.86,0,0,0,0,8/9/2011,8/15/2011,1
20110802,6073,San Diego County,CA,99.14,0.86,0,0,0,0,8/2/2011,8/8/2011,1
20110726,6073,San Diego County,CA,99.14,0.86,0,0,0,0,7/26/2011,8/1/2011,1
20110719,6073,San Diego County,CA,99.14,0.86,0,0,0,0,7/19/2011,7/25/2011,1
20110712,6073,San Diego County,CA,99.14,0.86,0,0,0,0,7/12/2011,7/18/2011,1
20110705,6073,San Diego County,CA,99.14,0.86,0,0,0,0,7/5/2011,7/11/2011,1
20110628,6073,San Diego County,CA,99.14,0.86,0,0,0,0,6/28/2011,7/4/2011,1
20110621,6073,San Diego County,CA,100,0,0,0,0,0,6/21/2011,6/27/2011,1
20110614,6073,San Diego County,CA,100,0,0,0,0,0,6/14/2011,6/20/2011,1
20110607,6073,San Diego County,CA,100,0,0,0,0,0,6/7/2011,6/13/2011,1
20110531,6073,San Diego County,CA,100,0,0,0,0,0,5/31/2011,6/6/2011,1
20110524,6073,San Diego County,CA,100,0,0,0,0,0,5/24/2011,5/30/2011,1
20110517,6073,San Diego County,CA,100,0,0,0,0,0,5/17/2011,5/23/2011,1
20110510,6073,San Diego County,CA,100,0,0,0,0,0,5/10/2011,5/16/2011,1
20110503,6073,San Diego County,CA,100,0,0,0,0,0,5/3/2011,5/9/2011,1
20110426,6073,San Diego County,CA,100,0,0,0,0,0,4/26/2011,5/2/2011,1
20110419,6073,San Diego County,CA,100,0,0,0,0,0,4/19/2011,4/25/2011,1
20110412,6073,San Diego County,CA,100,0,0,0,0,0,4/12/2011,4/18/2011,1
20110405,6073,San Diego County,CA,100,0,0,0,0,0,4/5/2011,4/11/2011,1
20110329,6073,San Diego County,CA,100,0,0,0,0,0,3/29/2011,4/4/2011,1
20110322,6073,San Diego County,CA,100,0,0,0,0,0,3/22/2011,3/28/2011,1
20110315,6073,San Diego County,CA,100,0,0,0,0,0,3/15/2011,3/21/2011,1
20110308,6073,San Diego County,CA,100,0,0,0,0,0,3/8/2011,3/14/2011,1
20110301,6073,San Diego County,CA,100,0,0,0,0,0,3/1/2011,3/7/2011,1
20110222,6073,San Diego County,CA,100,0,0,0,0,0,2/22/2011,2/28/2011,1
20110215,6073,San Diego County,CA,100,0,0,0,0,0,2/15/2011,2/21/2011,1
20110208,6073,San Diego County,CA,100,0,0,0,0,0,2/8/2011,2/14/2011,1
20110201,6073,San Diego County,CA,100,0,0,0,0,0,2/1/2011,2/7/2011,1
20110125,6073,San Diego County,CA,100,0,0,0,0,0,1/25/2011,1/31/2011,1
20110118,6073,San Diego County,CA,100,0,0,0,0,0,1/18/2011,1/24/2011,1
20110111,6073,San Diego County,CA,100,0,0,0,0,0,1/11/2011,1/17/2011,1
20110104,6073,San Diego County,CA,100,0,0,0,0,0,1/4/2011,1/10/2011,1
20101228,6073,San Diego County,CA,100,0,0,0,0,0,12/28/2010,1/3/2011,1
20101221,6073,San Diego County,CA,100,0,0,0,0,0,12/21/2010,12/27/2010,1
20101214,6073,San Diego County,CA,100,0,0,0,0,0,12/14/2010,12/20/2010,1
20101207,6073,San Diego County,CA,100,0,0,0,0,0,12/7/2010,12/13/2010,1
20101130,6073,San Diego County,CA,100,0,0,0,0,0,11/30/2010,12/6/2010,1
20101123,6073,San Diego County,CA,100,0,0,0,0,0,11/23/2010,11/29/2010,1
20101116,6073,San Diego County,CA,100,0,0,0,0,0,11/16/2010,11/22/2010,1
20101109,6073,San Diego County,CA,100,0,0,0,0,0,11/9/2010,11/15/2010,1
20101102,6073,San Diego County,CA,100,0,0,0,0,0,11/2/2010,11/8/2010,1
20101026,6073,San Diego County,CA,100,0,0,0,0,0,10/26/2010,11/1/2010,1
20101019,6073,San Diego County,CA,100,0,0,0,0,0,10/19/2010,10/25/2010,1
20101012,6073,San Diego County,CA,100,0,0,0,0,0,10/12/2010,10/18/2010,1
20101005,6073,San Diego County,CA,100,0,0,0,0,0,10/5/2010,10/11/2010,1
20100928,6073,San Diego County,CA,100,0,0,0,0,0,9/28/2010,10/4/2010,1
20100921,6073,San Diego County,CA,100,0,0,0,0,0,9/21/2010,9/27/2010,1
20100914,6073,San Diego County,CA,100,0,0,0,0,0,9/14/2010,9/20/2010,1
20100907,6073,San Diego County,CA,100,0,0,0,0,0,9/7/2010,9/13/2010,1
20100831,6073,San Diego County,CA,100,0,0,0,0,0,8/31/2010,9/6/2010,1
20100824,6073,San Diego County,CA,100,0,0,0,0,0,8/24/2010,8/30/2010,1
20100817,6073,San Diego County,CA,100,0,0,0,0,0,8/17/2010,8/23/2010,1
20100810,6073,San Diego County,CA,100,0,0,0,0,0,8/10/2010,8/16/2010,1
20100803,6073,San Diego County,CA,100,0,0,0,0,0,8/3/2010,8/9/2010,1
20100727,6073,San Diego County,CA,100,0,0,0,0,0,7/27/2010,8/2/2010,1
20100720,6073,San Diego County,CA,100,0,0,0,0,0,7/20/2010,7/26/2010,1
20100713,6073,San Diego County,CA,100,0,0,0,0,0,7/13/2010,7/19/2010,1
20100706,6073,San Diego County,CA,100,0,0,0,0,0,7/6/2010,7/12/2010,1
20100629,6073,San Diego County,CA,100,0,0,0,0,0,6/29/2010,7/5/2010,1
20100622,6073,San Diego County,CA,100,0,0,0,0,0,6/22/2010,6/28/2010,1
20100615,6073,San Diego County,CA,100,0,0,0,0,0,6/15/2010,6/21/2010,1
20100608,6073,San Diego County,CA,100,0,0,0,0,0,6/8/2010,6/14/2010,1
20100601,6073,San Diego County,CA,100,0,0,0,0,0,6/1/2010,6/7/2010,1
20100525,6073,San Diego County,CA,100,0,0,0,0,0,5/25/2010,5/31/2010,1
20100518,6073,San Diego County,CA,100,0,0,0,0,0,5/18/2010,5/24/2010,1
20100511,6073,San Diego County,CA,100,0,0,0,0,0,5/11/2010,5/17/2010,1
20100504,6073,San Diego County,CA,100,0,0,0,0,0,5/4/2010,5/10/2010,1
20100427,6073,San Diego County,CA,100,0,0,0,0,0,4/27/2010,5/3/2010,1
20100420,6073,San Diego County,CA,100,0,0,0,0,0,4/20/2010,4/26/2010,1
20100413,6073,San Diego County,CA,100,0,0,0,0,0,4/13/2010,4/19/2010,1
20100406,6073,San Diego County,CA,100,0,0,0,0,0,4/6/2010,4/12/2010,1
20100330,6073,San Diego County,CA,100,0,0,0,0,0,3/30/2010,4/5/2010,1
20100323,6073,San Diego County,CA,100,0,0,0,0,0,3/23/2010,3/29/2010,1
20100316,6073,San Diego County,CA,100,0,0,0,0,0,3/16/2010,3/22/2010,1
20100309,6073,San Diego County,CA,100,0,0,0,0,0,3/9/2010,3/15/2010,1
20100302,6073,San Diego County,CA,100,0,0,0,0,0,3/2/2010,3/8/2010,1
20100223,6073,San Diego County,CA,100,0,0,0,0,0,2/23/2010,3/1/2010,1
20100216,6073,San Diego County,CA,100,0,0,0,0,0,2/16/2010,2/22/2010,1
20100209,6073,San Diego County,CA,35.72,64.28,0,0,0,0,2/9/2010,2/15/2010,1
20100202,6073,San Diego County,CA,35.72,64.28,0,0,0,0,2/2/2010,2/8/2010,1
20100126,6073,San Diego County,CA,35.33,64.67,0,0,0,0,1/26/2010,2/1/2010,1
20100119,6073,San Diego County,CA,0,100,98.14,0,0,0,1/19/2010,1/25/2010,1
20100112,6073,San Diego County,CA,0,100,100,0,0,0,1/12/2010,1/18/2010,1
20100105,6073,San Diego County,CA,0,100,100,0,0,0,1/5/2010,1/11/2010,1
20091229,6073,San Diego County,CA,0,100,100,0,0,0,12/29/2009,1/4/2010,1
20200811,40143,Tulsa County,OK,97.17,2.83,0,0,0,0,8/11/2020,8/17/2020,1
20200804,40143,Tulsa County,OK,79.03,20.97,0,0,0,0,8/4/2020,8/10/2020,1
20200728,40143,Tulsa County,OK,42.64,57.36,20.33,0,0,0,7/28/2020,8/3/2020,1
20200721,40143,Tulsa County,OK,42.56,57.44,20.33,0,0,0,7/21/2020,7/27/2020,1
20200714,40143,Tulsa County,OK,42.56,57.44,20.33,0,0,0,7/14/2020,7/20/2020,1
20200707,40143,Tulsa County,OK,0.01,99.99,70.71,14.29,0,0,7/7/2020,7/13/2020,1
20200630,40143,Tulsa County,OK,0,100,58.87,5.89,0,0,6/30/2020,7/6/2020,1
20200623,40143,Tulsa County,OK,22.33,77.67,6.56,0,0,0,6/23/2020,6/29/2020,1
20200616,40143,Tulsa County,OK,76.99,23.01,0,0,0,0,6/16/2020,6/22/2020,1
20200609,40143,Tulsa County,OK,99.81,0.19,0,0,0,0,6/9/2020,6/15/2020,1
20200602,40143,Tulsa County,OK,100,0,0,0,0,0,6/2/2020,6/8/2020,1
20200526,40143,Tulsa County,OK,100,0,0,0,0,0,5/26/2020,6/1/2020,1
20200519,40143,Tulsa County,OK,100,0,0,0,0,0,5/19/2020,5/25/2020,1
20200512,40143,Tulsa County,OK,100,0,0,0,0,0,5/12/2020,5/18/2020,1
20200505,40143,Tulsa County,OK,100,0,0,0,0,0,5/5/2020,5/11/2020,1
20200428,40143,Tulsa County,OK,100,0,0,0,0,0,4/28/2020,5/4/2020,1
20200421,40143,Tulsa County,OK,100,0,0,0,0,0,4/21/2020,4/27/2020,1
20200414,40143,Tulsa County,OK,100,0,0,0,0,0,4/14/2020,4/20/2020,1
20200407,40143,Tulsa County,OK,100,0,0,0,0,0,4/7/2020,4/13/2020,1
20200331,40143,Tulsa County,OK,100,0,0,0,0,0,3/31/2020,4/6/2020,1
20200324,40143,Tulsa County,OK,100,0,0,0,0,0,3/24/2020,3/30/2020,1
20200317,40143,Tulsa County,OK,100,0,0,0,0,0,3/17/2020,3/23/2020,1
20200310,40143,Tulsa County,OK,100,0,0,0,0,0,3/10/2020,3/16/2020,1
20200303,40143,Tulsa County,OK,100,0,0,0,0,0,3/3/2020,3/9/2020,1
20200225,40143,Tulsa County,OK,100,0,0,0,0,0,2/25/2020,3/2/2020,1
20200218,40143,Tulsa County,OK,100,0,0,0,0,0,2/18/2020,2/24/2020,1
20200211,40143,Tulsa County,OK,100,0,0,0,0,0,2/11/2020,2/17/2020,1
20200204,40143,Tulsa County,OK,100,0,0,0,0,0,2/4/2020,2/10/2020,1
20200128,40143,Tulsa County,OK,100,0,0,0,0,0,1/28/2020,2/3/2020,1
20200121,40143,Tulsa County,OK,100,0,0,0,0,0,1/21/2020,1/27/2020,1
20200114,40143,Tulsa County,OK,100,0,0,0,0,0,1/14/2020,1/20/2020,1
20200107,40143,Tulsa County,OK,100,0,0,0,0,0,1/7/2020,1/13/2020,1
20191231,40143,Tulsa County,OK,100,0,0,0,0,0,12/31/2019,1/6/2020,1
20191224,40143,Tulsa County,OK,100,0,0,0,0,0,12/24/2019,12/30/2019,1
20191217,40143,Tulsa County,OK,100,0,0,0,0,0,12/17/2019,12/23/2019,1
20191210,40143,Tulsa County,OK,100,0,0,0,0,0,12/10/2019,12/16/2019,1
20191203,40143,Tulsa County,OK,100,0,0,0,0,0,12/3/2019,12/9/2019,1
20191126,40143,Tulsa County,OK,100,0,0,0,0,0,11/26/2019,12/2/2019,1
20191119,40143,Tulsa County,OK,100,0,0,0,0,0,11/19/2019,11/25/2019,1
20191112,40143,Tulsa County,OK,100,0,0,0,0,0,11/12/2019,11/18/2019,1
20191105,40143,Tulsa County,OK,100,0,0,0,0,0,11/5/2019,11/11/2019,1
20191029,40143,Tulsa County,OK,100,0,0,0,0,0,10/29/2019,11/4/2019,1
20191022,40143,Tulsa County,OK,100,0,0,0,0,0,10/22/2019,10/28/2019,1
20191015,40143,Tulsa County,OK,100,0,0,0,0,0,10/15/2019,10/21/2019,1
20191008,40143,Tulsa County,OK,100,0,0,0,0,0,10/8/2019,10/14/2019,1
20191001,40143,Tulsa County,OK,100,0,0,0,0,0,10/1/2019,10/7/2019,1
20190924,40143,Tulsa County,OK,100,0,0,0,0,0,9/24/2019,9/30/2019,1
20190917,40143,Tulsa County,OK,100,0,0,0,0,0,9/17/2019,9/23/2019,1
20190910,40143,Tulsa County,OK,100,0,0,0,0,0,9/10/2019,9/16/2019,1
20190903,40143,Tulsa County,OK,100,0,0,0,0,0,9/3/2019,9/9/2019,1
20190827,40143,Tulsa County,OK,100,0,0,0,0,0,8/27/2019,9/2/2019,1
20190820,40143,Tulsa County,OK,100,0,0,0,0,0,8/20/2019,8/26/2019,1
